0.00	67.7
0.00	67.3
-0.03	62.6
-0.04	57.8
-0.06	55.1
-0.07	53.1
-0.08	53.0
-0.09	50.3
-0.10	48.4
-0.12	45.5
-0.13	43.1
-0.14	41.1
-0.16	38.3
-0.18	34.4
-0.20	32.0
-0.22	29.9
-0.23	27.5
-0.25	25.1
-0.27	22.9
-0.29	20.2
-0.30	17.9
-0.32	15.9
-0.33	14.0
-0.35	12.2
-0.37	10.3
-0.39	8.6
-0.40	7.7
-0.42	6.2
-0.44	4.8
-0.46	3.8
-0.48	2.8
-0.50	2.2
-0.52	1.6
-0.54	1.1
-0.56	0.5
-0.59	0.2
-0.61	-0.2
-0.64	-0.4
-0.66	-0.5
-0.68	-0.6
-0.70	-0.6
-0.72	-0.7
-0.74	-0.7
-0.77	-0.7
-0.79	-0.7
-0.81	-0.8
-0.84	-0.8
-0.86	-0.7
-0.88	-0.7
-0.90	-0.7
-0.93	-0.7
-0.95	-0.7
-0.98	-0.8
-1.01	-0.8
-1.04	-0.8
-1.07	-0.8
-1.09	-0.8
-1.12	-0.8
-1.14	-0.8
-1.17	-0.9
-1.19	-0.7
-1.21	-0.8
-1.24	-0.8
-1.25	-0.7
-1.27	-0.8
-1.29	-0.8
-1.33	-0.8
-1.36	-0.8
-1.39	-0.9
-1.41	-0.7
-1.45	-0.8
-1.48	-0.8
-1.51	-0.8
-1.54	-0.8
-1.56	-0.7
-1.58	-0.8
-1.59	-0.7
-1.61	-0.8
-1.63	-0.8
-1.65	-0.7
-1.68	-0.8
-1.71	-0.7
-1.74	-0.8
-1.77	-0.8
-1.79	-0.9
-1.82	-0.8
-1.85	-0.9
-1.87	-0.8
-1.90	-0.9
-1.92	-0.8
-1.96	-1.0
-1.98	-0.8
-2.02	-0.9
-2.04	-0.8
-2.07	-0.8
-2.09	-0.7
-2.13	-0.8
-2.16	-0.8
-2.19	-0.8
-2.21	-0.8
-2.24	-0.7
-2.26	-0.7
-2.28	-0.8
-2.31	-0.8
-2.34	-0.8
-2.36	-0.9
-2.40	-0.8
-2.42	-0.8
-2.45	-0.8
-2.47	-0.8
-2.50	-0.9
-2.54	-0.9
-2.56	-0.9
-2.58	-0.8
-2.62	-0.9
-2.65	-0.9
-2.68	-0.8
-2.71	-0.9
-2.74	-0.9
-2.77	-0.8
-2.78	-0.8
-2.81	-0.8
-2.83	-0.8
-2.86	-0.8
-2.89	-0.7
-2.93	-0.8
-2.96	-0.8
-2.99	-0.8
-3.04	-0.8
-3.06	-0.8
-3.09	-0.8
-3.12	-0.9
-3.15	-0.9
-3.17	-0.8
-3.20	-0.9
-3.22	-0.8
-3.25	-0.9
-3.29	-0.9
-3.32	-0.9
-3.36	-0.8
-3.39	-0.8
-3.42	-0.8
-3.45	-0.8
-3.47	-0.7
-3.50	-0.8
-3.53	-0.8
-3.56	-0.8
-3.59	-0.8
-3.61	-0.8
-3.64	-0.8
-3.67	-0.8
-3.70	-0.8
-3.73	-0.9
-3.76	-0.8
-3.79	-0.9
-3.83	-0.9
-3.86	-0.9
-3.88	-0.8
-3.91	-0.9
-3.93	-0.9
-3.96	-0.9
-3.97	-0.8
