0.00	49.6
0.00	49.1
-0.02	48.0
-0.03	47.1
-0.05	45.3
-0.07	44.0
-0.09	42.8
-0.10	41.0
-0.12	40.5
-0.14	39.2
-0.16	37.5
-0.20	35.4
-0.22	33.7
-0.25	31.8
-0.27	30.5
-0.30	28.8
-0.32	27.3
-0.34	26.0
-0.36	25.0
-0.38	23.2
-0.39	22.4
-0.42	20.6
-0.44	19.7
-0.48	18.0
-0.50	17.0
-0.53	15.6
-0.55	14.7
-0.58	13.5
-0.60	12.5
-0.63	11.2
-0.65	10.1
-0.68	9.1
-0.70	8.4
-0.73	7.3
-0.75	6.7
-0.78	5.9
-0.79	5.5
-0.81	4.9
-0.84	4.3
-0.87	3.6
-0.89	3.0
-0.92	2.4
-0.95	1.8
-0.98	1.4
-1.02	0.7
-1.04	0.4
-1.09	-0.1
-1.11	-0.4
-1.14	-0.5
-1.17	-0.7
-1.20	-0.9
-1.22	-1.0
-1.25	-1.1
-1.27	-1.1
-1.30	-1.3
-1.33	-1.3
-1.37	-1.4
-1.40	-1.3
-1.44	-1.4
-1.47	-1.4
-1.51	-1.4
-1.54	-1.4
-1.58	-1.4
-1.61	-1.5
-1.65	-1.5
-1.68	-1.5
-1.72	-1.6
-1.75	-1.6
-1.80	-1.7
-1.82	-1.6
-1.86	-1.7
-1.89	-1.4
-1.92	-1.3
-1.94	-1.4
-1.98	-1.4
-2.00	-1.4
-2.04	-1.4
-2.07	-1.5
-2.11	-1.4
-2.14	-1.4
-2.18	-1.4
-2.21	-1.5
-2.25	-1.4
-2.28	-1.5
-2.31	-1.5
-2.34	-1.5
-2.38	-1.4
-2.40	-1.4
-2.43	-1.5
-2.45	-1.4
-2.50	-1.5
-2.54	-1.5
-2.58	-1.6
-2.61	-1.6
-2.65	-1.6
-2.68	-1.5
-2.71	-1.6
-2.74	-1.6
-2.77	-1.6
-2.80	-1.6
-2.84	-1.6
-2.86	-1.6
-2.90	-1.7
-2.94	-1.6
-2.98	-1.7
-3.01	-1.6
-3.06	-1.7
-3.09	-1.6
-3.14	-1.7
-3.17	-1.5
-3.19	-1.5
-3.24	-1.5
-3.26	-1.6
-3.31	-1.5
-3.34	-1.6
-3.40	-1.7
-3.44	-1.6
-3.48	-1.5
-3.51	-1.5
-3.55	-1.5
-3.57	-1.4
-3.61	-1.4
-3.64	-1.5
-3.67	-1.5
-3.70	-1.5
-3.74	-1.6
-3.77	-1.5
-3.81	-1.6
-3.84	-1.5
-3.88	-1.6
-3.91	-1.5
-3.96	-1.6
-3.98	-1.5
